EmployeeId,LastName,FirstName,Title,BirthDate,HireDate,Address,City,State,Country,PostalCode,Phone,Fax,Email
1,Adams,Andrew,General Manager,1962-02-18 00:00:00,2002-08-14 00:00:00,11120 Jasper Ave NW,Edmonton,AB,Canada,T5K 2N1,+1 (780) 428-9482,+1 (780) 428-3457,andrew@chinookcorp.com
2,Edwards,Nancy,Sales Manager,1958-12-08 00:00:00,2002-05-01 00:00:00,825 8 Ave SW,Calgary,AB,Canada,T2P 2T3,+1 (403) 262-3443,+1 (403) 262-3322,nancy@chinookcorp.com
3,Peacock,Jane,Sales Support Agent,1973-08-29 00:00:00,2002-04-01 00:00:00,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com
4,Park,Margaret,Sales Support Agent,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
5,Johnson,Steve,Sales Support Agent,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
6,Mitchell,Michael,IT Manager,1973-07-01 00:00:00,2003-10-17 00:00:00,5827 Bowness Road NW,Calgary,AB,Canada,T3B 0C5,+1 (403) 246-9887,+1 (403) 246-9899,michael@chinookcorp.com
7,King,Robert,IT Staff,1970-05-29 00:00:00,2004-01-02 00:00:00,590 Columbia Boulevard West,Lethbridge,AB,Canada,T1K 5N8,+1 (403) 456-9986,+1 (403) 456-8485,robert@chinookcorp.com
8,Callahan,Laura,IT Staff,1968-01-09 00:00:00,2004-03-04 00:00:00,923 7 ST NW,Lethbridge,AB,Canada,T1H 1Y8,+1 (403) 467-3351,+1 (403) 467-8772,laura@chinookcorp.com
AlbumId,Title
40,Dominique,Lefebvre,NULL,8, Rue Hanovre,Paris,NULL,France,75002,+33 01 47 42 71 71,NULL,dominiquelefebvre@gmail.com
41,Marc,Dubois,NULL,11, Place Bellecour,Lyon,NULL,France,69002,+33 04 78 30 30 30,NULL,marc.dubois@hotmail.com
42,Wyatt,Girard,NULL,9, Place Louis Barthou,Bordeaux,NULL,France,33000,+33 05 56 96 96 96,NULL,wyatt.girard@yahoo.fr
43,Isabelle,Mercier,NULL,68, Rue Jouvence,Dijon,NULL,France,21000,+33 03 80 73 66 99,NULL,isabelle_mercier@apple.fr
44,Terhi,Hämäläinen,NULL,Porthaninkatu 9,Helsinki,NULL,Finland,00530,+358 09 870 2000,NULL,terhi.hamalainen@apple.fi
45,Ladislav,Kovács,NULL,Erzsébet krt. 58.,Budapest,NULL,Hungary,H-1073,NULL,NULL,ladislav_kovacs@apple.hu
46,Hugh,O'Reilly,NULL,3 Chatham Street,Dublin,Dublin,Ireland,NULL,+353 01 6792424,NULL,hughoreilly@apple.ie
47,Lucas,Mancini,NULL,Via Degli Scipioni, 43,Rome,RM,Italy,00192,+39 06 39733434,NULL,lucas.mancini@yahoo.it
48,Johannes,Van der Berg,NULL,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,NULL,johavanderberg@yahoo.nl
49,Stanisław,Wójcik,NULL,Ordynacka 10,Warsaw,NULL,Poland,00-358,+48 22 828 37 39,NULL,stanisław.wójcik@wp.pl
50,Enrique,Muñoz,NULL,C/ San Bernardo 85,Madrid,NULL,Spain,28015,+34 914 454 454,NULL,enrique_munoz@yahoo.es
51,Joakim,Johansson,NULL,Celsiusg. 9,Stockholm,NULL,Sweden,11230,+46 08-651 52 52,NULL,joakim.johansson@yahoo.se
52,Emma,Jones,NULL,202 Hoxton Street,London,NULL,United Kingdom,N1 5LH,+44 020 7707 0707,NULL,emma_jones@hotmail.com
53,Phil,Hughes,NULL,113 Lupus St,London,NULL,United Kingdom,SW1V 3EN,+44 020 7976 5722,NULL,phil.hughes@gmail.com
54,Steve,Murray,NULL,110 Raeburn Pl,Edinburgh ,NULL,United Kingdom,EH4 1HH,+44 0131 315 3300,NULL,steve.murray@yahoo.uk
55,Mark,Taylor,NULL,421 Bourke Street,Sidney,NSW,Australia,2010,+61 (02) 9332 3633,NULL,mark.taylor@yahoo.au
56,Diego,Gutiérrez,NULL,307 Macacha Güemes,Buenos Aires,NULL,Argentina,1106,+54 (0)11 4311 4333,NULL,diego.gutierrez@yahoo.ar
57,Luis,Rojas,NULL,Calle Lira, 198,Santiago,NULL,Chile,NULL,+56 (0)2 635 4444,NULL,luisrojas@yahoo.cl
58,Manoj,Pareek,NULL,12,Community Centre,Delhi,NULL,India,110017,+91 0124 39883988,NULL,manoj.pareek@rediff.com
59,Puja,Srivastava,NULL,3,Raj Bhavan Road,Bangalore,NULL,India,560001,+91 080 22289999,NULL,puja_srivastava@yahoo.in
GenreId,Name
1,Rock
2,Jazz
3,Metal
4,Alternative & Punk
5,Rock And Roll
6,Blues
7,Latin
8,Reggae
9,Pop
10,Soundtrack
11,Bossa Nova
12,Easy Listening
13,Heavy Metal
14,R&B/Soul
15,Electronica/Dance
16,World
17,Hip Hop/Rap
18,Science Fiction
19,TV Shows
20,Sci Fi & Fantasy
21,Drama
22,Comedy
23,Alternative
24,Classical
25,Opera
InvoiceId,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total
1,2,2009-01-01 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,NULL,Germany,70174,1.98
2,4,2009-01-02 00:00:00,Ullevålsveien 14,Oslo,NULL,Norway,0171,3.96
3,8,2009-01-03 00:00:00,Grétrystraat 63,Brussels,NULL,Belgium,1000,5.94
4,14,2009-01-06 00:00:00,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,8.91
5,23,2009-01-11 00:00:00,69 Salem Street,Boston,MA,USA,2113,13.86
6,37,2009-01-19 00:00:00,Berger Straße 10,Frankfurt,NULL,Germany,60316,0.99
7,38,2009-02-01 00:00:00,Barbarossastraße 19,Berlin,NULL,Germany,10779,1.98
8,40,2009-02-01 00:00:00,8, Rue Hanovre,Paris,NULL,France,75002,1.98
9,42,2009-02-02 00:00:00,9, Place Louis Barthou,Bordeaux,NULL,France,33000,3.96
10,46,2009-02-03 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,NULL,5.94
11,52,2009-02-06 00:00:00,202 Hoxton Street,London,NULL,United Kingdom,N1 5LH,8.91
12,2,2009-02-11 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,NULL,Germany,70174,13.86
13,16,2009-02-19 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,0.99
14,17,2009-03-04 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,1.98
15,19,2009-03-04 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,1.98
16,21,2009-03-05 00:00:00,801 W 4th Street,Reno,NV,USA,89503,3.96
17,25,2009-03-06 00:00:00,319 N. Frances Street,Madison,WI,USA,53703,5.94
18,31,2009-03-09 00:00:00,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,8.91
19,40,2009-03-14 00:00:00,8, Rue Hanovre,Paris,NULL,France,75002,13.86
20,54,2009-03-22 00:00:00,110 Raeburn Pl,Edinburgh ,NULL,United Kingdom,EH4 1HH,0.99
21,55,2009-04-04 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,1.98
22,57,2009-04-04 00:00:00,Calle Lira, 198,Santiago,NULL,Chile,NULL,1.98
23,59,2009-04-05 00:00:00,3,Raj Bhavan Road,Bangalore,NULL,India,560001,3.96
24,4,2009-04-06 00:00:00,Ullevålsveien 14,Oslo,NULL,Norway,0171,5.94
25,10,2009-04-09 00:00:00,Rua Dr. Falcão Filho, 155,São Paulo,SP,Brazil,01007-010,8.91
26,19,2009-04-14 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,13.86
27,33,2009-04-22 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,0.99
28,34,2009-05-05 00:00:00,Rua da Assunção 53,Lisbon,NULL,Portugal,NULL,1.98
29,36,2009-05-05 00:00:00,Tauentzienstraße 8,Berlin,NULL,Germany,10789,1.98
30,38,2009-05-06 00:00:00,Barbarossastraße 19,Berlin,NULL,Germany,10779,3.96
31,42,2009-05-07 00:00:00,9, Place Louis Barthou,Bordeaux,NULL,France,33000,5.94
32,48,2009-05-10 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.91
33,57,2009-05-15 00:00:00,Calle Lira, 198,Santiago,NULL,Chile,NULL,13.86
34,12,2009-05-23 00:00:00,Praça Pio X, 119,Rio de Janeiro,RJ,Brazil,20040-020,0.99
35,13,2009-06-05 00:00:00,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,1.98
36,15,2009-06-05 00:00:00,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,1.98
37,17,2009-06-06 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,3.96
38,21,2009-06-07 00:00:00,801 W 4th Street,Reno,NV,USA,89503,5.94
39,27,2009-06-10 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,8.91
40,36,2009-06-15 00:00:00,Tauentzienstraße 8,Berlin,NULL,Germany,10789,13.86
41,50,2009-06-23 00:00:00,C/ San Bernardo 85,Madrid,NULL,Spain,28015,0.99
42,51,2009-07-06 00:00:00,Celsiusg. 9,Stockholm,NULL,Sweden,11230,1.98
43,53,2009-07-06 00:00:00,113 Lupus St,London,NULL,United Kingdom,SW1V 3EN,1.98
44,55,2009-07-07 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,3.96
45,59,2009-07-08 00:00:00,3,Raj Bhavan Road,Bangalore,NULL,India,560001,5.94
46,6,2009-07-11 00:00:00,Rilská 3174/6,Prague,NULL,Czech Republic,14300,8.91
47,15,2009-07-16 00:00:00,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,13.86
48,29,2009-07-24 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,0.99
49,30,2009-08-06 00:00:00,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,1.98
50,32,2009-08-06 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,1.98
51,34,2009-08-07 00:00:00,Rua da Assunção 53,Lisbon,NULL,Portugal,NULL,3.96
52,38,2009-08-08 00:00:00,Barbarossastraße 19,Berlin,NULL,Germany,10779,5.94
53,44,2009-08-11 00:00:00,Porthaninkatu 9,Helsinki,NULL,Finland,00530,8.91
54,53,2009-08-16 00:00:00,113 Lupus St,London,NULL,United Kingdom,SW1V 3EN,13.86
55,8,2009-08-24 00:00:00,Grétrystraat 63,Brussels,NULL,Belgium,1000,0.99
56,9,2009-09-06 00:00:00,Sønder Boulevard 51,Copenhagen,NULL,Denmark,1720,1.98
57,11,2009-09-06 00:00:00,Av. Paulista, 2022,São Paulo,SP,Brazil,01310-200,1.98
58,13,2009-09-07 00:00:00,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,3.96
59,17,2009-09-08 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,5.94
60,23,2009-09-11 00:00:00,69 Salem Street,Boston,MA,USA,2113,8.91
61,32,2009-09-16 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,13.86
62,46,2009-09-24 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,NULL,0.99
63,47,2009-10-07 00:00:00,Via Degli Scipioni, 43,Rome,RM,Italy,00192,1.98
64,49,2009-10-07 00:00:00,Ordynacka 10,Warsaw,NULL,Poland,00-358,1.98
65,51,2009-10-08 00:00:00,Celsiusg. 9,Stockholm,NULL,Sweden,11230,3.96
66,55,2009-10-09 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,5.94
67,2,2009-10-12 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,NULL,Germany,70174,8.91
68,11,2009-10-17 00:00:00,Av. Paulista, 2022,São Paulo,SP,Brazil,01310-200,13.86
69,25,2009-10-25 00:00:00,319 N. Frances Street,Madison,WI,USA,53703,0.99
70,26,2009-11-07 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,1.98
71,28,2009-11-07 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,1.98
72,30,2009-11-08 00:00:00,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,3.96
73,34,2009-11-09 00:00:00,Rua da Assunção 53,Lisbon,NULL,Portugal,NULL,5.94
74,40,2009-11-12 00:00:00,8, Rue Hanovre,Paris,NULL,France,75002,8.91
75,49,2009-11-17 00:00:00,Ordynacka 10,Warsaw,NULL,Poland,00-358,13.86
76,4,2009-11-25 00:00:00,Ullevålsveien 14,Oslo,NULL,Norway,0171,0.99
77,5,2009-12-08 00:00:00,Klanova 9/506,Prague,NULL,Czech Republic,14700,1.98
78,7,2009-12-08 00:00:00,Rotenturmstraße 4, 1010 Innere Stadt,Vienne,NULL,Austria,1010,1.98
79,9,2009-12-09 00:00:00,Sønder Boulevard 51,Copenhagen,NULL,Denmark,1720,3.96
80,13,2009-12-10 00:00:00,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,5.94
81,19,2009-12-13 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,8.91
82,28,2009-12-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,13.86
83,42,2009-12-26 00:00:00,9, Place Louis Barthou,Bordeaux,NULL,France,33000,0.99
84,43,2010-01-08 00:00:00,68, Rue Jouvence,Dijon,NULL,France,21000,1.98
85,45,2010-01-08 00:00:00,Erzsébet krt. 58.,Budapest,NULL,Hungary,H-1073,1.98
86,47,2010-01-09 00:00:00,Via Degli Scipioni, 43,Rome,RM,Italy,00192,3.96
87,51,2010-01-10 00:00:00,Celsiusg. 9,Stockholm,NULL,Sweden,11230,6.94
88,57,2010-01-13 00:00:00,Calle Lira, 198,Santiago,NULL,Chile,NULL,17.91
89,7,2010-01-18 00:00:00,Rotenturmstraße 4, 1010 Innere Stadt,Vienne,NULL,Austria,1010,18.86
90,21,2010-01-26 00:00:00,801 W 4th Street,Reno,NV,USA,89503,0.99
91,22,2010-02-08 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,1.98
92,24,2010-02-08 00:00:00,162 E Superior Street,Chicago,IL,USA,60611,1.98
93,26,2010-02-09 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,3.96
94,30,2010-02-10 00:00:00,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,5.94
95,36,2010-02-13 00:00:00,Tauentzienstraße 8,Berlin,NULL,Germany,10789,8.91
96,45,2010-02-18 00:00:00,Erzsébet krt. 58.,Budapest,NULL,Hungary,H-1073,21.86
97,59,2010-02-26 00:00:00,3,Raj Bhavan Road,Bangalore,NULL,India,560001,1.99
98,1,2010-03-11 00:00:00,Av. Brigadeiro Faria Lima, 2170,São José dos Campos,SP,Brazil,12227-000,3.98
99,3,2010-03-11 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,3.98
100,5,2010-03-12 00:00:00,Klanova 9/506,Prague,NULL,Czech Republic,14700,3.96
101,9,2010-03-13 00:00:00,Sønder Boulevard 51,Copenhagen,NULL,Denmark,1720,5.94
102,15,2010-03-16 00:00:00,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,9.91
103,24,2010-03-21 00:00:00,162 E Superior Street,Chicago,IL,USA,60611,15.86
104,38,2010-03-29 00:00:00,Barbarossastraße 19,Berlin,NULL,Germany,10779,0.99
105,39,2010-04-11 00:00:00,4, Rue Milton,Paris,NULL,France,75009,1.98
106,41,2010-04-11 00:00:00,11, Place Bellecour,Lyon,NULL,France,69002,1.98
107,43,2010-04-12 00:00:00,68, Rue Jouvence,Dijon,NULL,France,21000,3.96
108,47,2010-04-13 00:00:00,Via Degli Scipioni, 43,Rome,RM,Italy,00192,5.94
109,53,2010-04-16 00:00:00,113 Lupus St,London,NULL,United Kingdom,SW1V 3EN,8.91
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86
111,17,2010-04-29 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,0.99
112,18,2010-05-12 00:00:00,627 Broadway,New York,NY,USA,10012-2612,1.98
113,20,2010-05-12 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,1.98
114,22,2010-05-13 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,3.96
115,26,2010-05-14 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,5.94
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91
117,41,2010-05-22 00:00:00,11, Place Bellecour,Lyon,NULL,France,69002,13.86
118,55,2010-05-30 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,0.99
119,56,2010-06-12 00:00:00,307 Macacha Güemes,Buenos Aires,NULL,Argentina,1106,1.98
120,58,2010-06-12 00:00:00,12,Community Centre,Delhi,NULL,India,110017,1.98
121,1,2010-06-13 00:00:00,Av. Brigadeiro Faria Lima, 2170,São José dos Campos,SP,Brazil,12227-000,3.96
122,5,2010-06-14 00:00:00,Klanova 9/506,Prague,NULL,Czech Republic,14700,5.94
123,11,2010-06-17 00:00:00,Av. Paulista, 2022,São Paulo,SP,Brazil,01310-200,8.91
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86
125,34,2010-06-30 00:00:00,Rua da Assunção 53,Lisbon,NULL,Portugal,NULL,0.99
126,35,2010-07-13 00:00:00,Rua dos Campeões Europeus de Viena, 4350,Porto,NULL,Portugal,NULL,1.98
127,37,2010-07-13 00:00:00,Berger Straße 10,Frankfurt,NULL,Germany,60316,1.98
128,39,2010-07-14 00:00:00,4, Rue Milton,Paris,NULL,France,75009,3.96
129,43,2010-07-15 00:00:00,68, Rue Jouvence,Dijon,NULL,France,21000,5.94
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,NULL,Poland,00-358,8.91
131,58,2010-07-23 00:00:00,12,Community Centre,Delhi,NULL,India,110017,13.86
132,13,2010-07-31 00:00:00,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,0.99
133,14,2010-08-13 00:00:00,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,1.98
134,16,2010-08-13 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,1.98
135,18,2010-08-14 00:00:00,627 Broadway,New York,NY,USA,10012-2612,3.96
136,22,2010-08-15 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,5.94
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,NULL,Germany,60316,13.86
139,51,2010-08-31 00:00:00,Celsiusg. 9,Stockholm,NULL,Sweden,11230,0.99
140,52,2010-09-13 00:00:00,202 Hoxton Street,London,NULL,United Kingdom,N1 5LH,1.98
141,54,2010-09-13 00:00:00,110 Raeburn Pl,Edinburgh ,NULL,United Kingdom,EH4 1HH,1.98
142,56,2010-09-14 00:00:00,307 Macacha Güemes,Buenos Aires,NULL,Argentina,1106,3.96
143,1,2010-09-15 00:00:00,Av. Brigadeiro Faria Lima, 2170,São José dos Campos,SP,Brazil,12227-000,5.94
144,7,2010-09-18 00:00:00,Rotenturmstraße 4, 1010 Innere Stadt,Vienne,NULL,Austria,1010,8.91
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86
146,30,2010-10-01 00:00:00,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,0.99
147,31,2010-10-14 00:00:00,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,1.98
148,33,2010-10-14 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,1.98
149,35,2010-10-15 00:00:00,Rua dos Campeões Europeus de Viena, 4350,Porto,NULL,Portugal,NULL,3.96
150,39,2010-10-16 00:00:00,4, Rue Milton,Paris,NULL,France,75009,5.94
151,45,2010-10-19 00:00:00,Erzsébet krt. 58.,Budapest,NULL,Hungary,H-1073,8.91
152,54,2010-10-24 00:00:00,110 Raeburn Pl,Edinburgh ,NULL,United Kingdom,EH4 1HH,13.86
153,9,2010-11-01 00:00:00,Sønder Boulevard 51,Copenhagen,NULL,Denmark,1720,0.99
154,10,2010-11-14 00:00:00,Rua Dr. Falcão Filho, 155,São Paulo,SP,Brazil,01007-010,1.98
155,12,2010-11-14 00:00:00,Praça Pio X, 119,Rio de Janeiro,RJ,Brazil,20040-020,1.98
156,14,2010-11-15 00:00:00,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,3.96
157,18,2010-11-16 00:00:00,627 Broadway,New York,NY,USA,10012-2612,5.94
158,24,2010-11-19 00:00:00,162 E Superior Street,Chicago,IL,USA,60611,8.91
159,33,2010-11-24 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,13.86
160,47,2010-12-02 00:00:00,Via Degli Scipioni, 43,Rome,RM,Italy,00192,0.99
161,48,2010-12-15 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,1.98
162,50,2010-12-15 00:00:00,C/ San Bernardo 85,Madrid,NULL,Spain,28015,1.98
163,52,2010-12-16 00:00:00,202 Hoxton Street,London,NULL,United Kingdom,N1 5LH,3.96
164,56,2010-12-17 00:00:00,307 Macacha Güemes,Buenos Aires,NULL,Argentina,1106,5.94
165,3,2010-12-20 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,8.91
166,12,2010-12-25 00:00:00,Praça Pio X, 119,Rio de Janeiro,RJ,Brazil,20040-020,13.86
167,26,2011-01-02 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,0.99
168,27,2011-01-15 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,1.98
169,29,2011-01-15 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,1.98
170,31,2011-01-16 00:00:00,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,3.96
171,35,2011-01-17 00:00:00,Rua dos Campeões Europeus de Viena, 4350,Porto,NULL,Portugal,NULL,5.94
172,41,2011-01-20 00:00:00,11, Place Bellecour,Lyon,NULL,France,69002,8.91
173,50,2011-01-25 00:00:00,C/ San Bernardo 85,Madrid,NULL,Spain,28015,13.86
174,5,2011-02-02 00:00:00,Klanova 9/506,Prague,NULL,Czech Republic,14700,0.99
175,6,2011-02-15 00:00:00,Rilská 3174/6,Prague,NULL,Czech Republic,14300,1.98
176,8,2011-02-15 00:00:00,Grétrystraat 63,Brussels,NULL,Belgium,1000,1.98
177,10,2011-02-16 00:00:00,Rua Dr. Falcão Filho, 155,São Paulo,SP,Brazil,01007-010,3.96
178,14,2011-02-17 00:00:00,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,5.94
179,20,2011-02-20 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,8.91
180,29,2011-02-25 00:00:00,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,13.86
181,43,2011-03-05 00:00:00,68, Rue Jouvence,Dijon,NULL,France,21000,0.99
182,44,2011-03-18 00:00:00,Porthaninkatu 9,Helsinki,NULL,Finland,00530,1.98
183,46,2011-03-18 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,NULL,1.98
184,48,2011-03-19 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,3.96
185,52,2011-03-20 00:00:00,202 Hoxton Street,London,NULL,United Kingdom,N1 5LH,5.94
186,58,2011-03-23 00:00:00,12,Community Centre,Delhi,NULL,India,110017,8.91
187,8,2011-03-28 00:00:00,Grétrystraat 63,Brussels,NULL,Belgium,1000,13.86
188,22,2011-04-05 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,0.99
189,23,2011-04-18 00:00:00,69 Salem Street,Boston,MA,USA,2113,1.98
190,25,2011-04-18 00:00:00,319 N. Frances Street,Madison,WI,USA,53703,1.98
191,27,2011-04-19 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,3.96
192,31,2011-04-20 00:00:00,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,5.94
193,37,2011-04-23 00:00:00,Berger Straße 10,Frankfurt,NULL,Germany,60316,14.91
194,46,2011-04-28 00:00:00,3 Chatham Street,Dublin,Dublin,Ireland,NULL,21.86
195,1,2011-05-06 00:00:00,Av. Brigadeiro Faria Lima, 2170,São José dos Campos,SP,Brazil,12227-000,0.99
196,2,2011-05-19 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,NULL,Germany,70174,1.98
197,4,2011-05-19 00:00:00,Ullevålsveien 14,Oslo,NULL,Norway,0171,1.98
198,6,2011-05-20 00:00:00,Rilská 3174/6,Prague,NULL,Czech Republic,14300,3.96
199,10,2011-05-21 00:00:00,Rua Dr. Falcão Filho, 155,São Paulo,SP,Brazil,01007-010,5.94
200,16,2011-05-24 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,8.91
201,25,2011-05-29 00:00:00,319 N. Frances Street,Madison,WI,USA,53703,18.86
202,39,2011-06-06 00:00:00,4, Rue Milton,Paris,NULL,France,75009,1.99
203,40,2011-06-19 00:00:00,8, Rue Hanovre,Paris,NULL,France,75002,2.98
204,42,2011-06-19 00:00:00,9, Place Louis Barthou,Bordeaux,NULL,France,33000,3.98
205,44,2011-06-20 00:00:00,Porthaninkatu 9,Helsinki,NULL,Finland,00530,7.96
206,48,2011-06-21 00:00:00,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,8.94
207,54,2011-06-24 00:00:00,110 Raeburn Pl,Edinburgh ,NULL,United Kingdom,EH4 1HH,8.91
208,4,2011-06-29 00:00:00,Ullevålsveien 14,Oslo,NULL,Norway,0171,15.86
209,18,2011-07-07 00:00:00,627 Broadway,New York,NY,USA,10012-2612,0.99
210,19,2011-07-20 00:00:00,1 Infinite Loop,Cupertino,CA,USA,95014,1.98
211,21,2011-07-20 00:00:00,801 W 4th Street,Reno,NV,USA,89503,1.98
212,23,2011-07-21 00:00:00,69 Salem Street,Boston,MA,USA,2113,3.96
213,27,2011-07-22 00:00:00,1033 N Park Ave,Tucson,AZ,USA,85719,5.94
214,33,2011-07-25 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,8.91
215,42,2011-07-30 00:00:00,9, Place Louis Barthou,Bordeaux,NULL,France,33000,13.86
216,56,2011-08-07 00:00:00,307 Macacha Güemes,Buenos Aires,NULL,Argentina,1106,0.99
217,57,2011-08-20 00:00:00,Calle Lira, 198,Santiago,NULL,Chile,NULL,1.98
218,59,2011-08-20 00:00:00,3,Raj Bhavan Road,Bangalore,NULL,India,560001,1.98
219,2,2011-08-21 00:00:00,Theodor-Heuss-Straße 34,Stuttgart,NULL,Germany,70174,3.96
220,6,2011-08-22 00:00:00,Rilská 3174/6,Prague,NULL,Czech Republic,14300,5.94
221,12,2011-08-25 00:00:00,Praça Pio X, 119,Rio de Janeiro,RJ,Brazil,20040-020,8.91
222,21,2011-08-30 00:00:00,801 W 4th Street,Reno,NV,USA,89503,13.86
223,35,2011-09-07 00:00:00,Rua dos Campeões Europeus de Viena, 4350,Porto,NULL,Portugal,NULL,0.99
224,36,2011-09-20 00:00:00,Tauentzienstraße 8,Berlin,NULL,Germany,10789,1.98
225,38,2011-09-20 00:00:00,Barbarossastraße 19,Berlin,NULL,Germany,10779,1.98
226,40,2011-09-21 00:00:00,8, Rue Hanovre,Paris,NULL,France,75002,3.96
227,44,2011-09-22 00:00:00,Porthaninkatu 9,Helsinki,NULL,Finland,00530,5.94
